date,tweet_count,tweet_gt,POS,NEU,NEG,POS_I,NEU_I,NEG_I,volume,price,uptick
2022-06-10 13:00:00,12694,20,0.2539233503571597,0.6065085317278106,0.1395681190875739,0.227902020404065,0.6119614942845528,0.1601364900126016,1253505024,29411.09375,0
2022-06-10 14:00:00,11670,20,0.2644757194434426,0.6056939471674473,0.1298303330944496,0.2260946733055944,0.6248999229195804,0.149005408913986,939298816,29567.32421875,0
2022-06-10 15:00:00,13022,22,0.2536564722170468,0.6356712828907563,0.1106722388839015,0.24799007968,0.6009224352133333,0.1510874832575555,296783872,29448.99609375,0
2022-06-10 16:00:00,12085,23,0.2369819449868699,0.6488015979413834,0.11421645447415,0.202481347181081,0.6579896232586873,0.1395290324878764,0,29041.400390625,1
2022-06-10 17:00:00,14092,23,0.2347896768245086,0.6502577895300579,0.11495252792763,0.2682573245851852,0.5677792179768518,0.1639634602819444,728995840,29121.033203125,0
2022-06-10 18:00:00,12187,22,0.2199023088459743,0.6634943547486581,0.1166033303584947,0.2469530197033755,0.6304034412135021,0.1226435424396624,86319104,29039.7265625,1
2022-06-10 19:00:00,12624,23,0.2306470318403263,0.6735900411818182,0.0957629255709557,0.2203295064655172,0.6435391820431036,0.1361313150075431,556597248,29011.6015625,0
2022-06-10 20:00:00,10220,25,0.2163440361236596,0.6680028725571097,0.1156530868031818,0.2437629191069767,0.6272815476744186,0.1289555354897209,519706624,29194.150390625,0
2022-06-10 21:00:00,8910,24,0.2198886538522353,0.6419899711388235,0.1381213740367058,0.2046943465915612,0.6388950937805907,0.1564105635434599,83789824,29251.03125,1
2022-06-10 22:00:00,7437,22,0.2400117582886311,0.6547810047111369,0.1052072342655104,0.2428575945789916,0.6396230665252101,0.117519339072689,109033472,29180.109375,1
2022-06-10 23:00:00,7244,23,0.2274410175824622,0.6634878229744483,0.1090711578912311,0.2238897063082608,0.6572363859913044,0.1188739118886956,149901312,29082.150390625,0
2022-06-11 00:00:00,6830,21,0.2278574269663182,0.6593149590441347,0.1128276146376887,0.2295489019335897,0.6203270865307692,0.1501240126397436,0,29239.52734375,0
2022-06-11 01:00:00,6767,19,0.2393683184798844,0.6617704678705203,0.0988612065597109,0.2626332556966667,0.6189062656615385,0.1184604758138461,0,29206.60546875,0
2022-06-11 02:00:00,6741,18,0.2282905037258907,0.676563220604513,0.0951462736084916,0.2449159756915966,0.6278500860588235,0.1272339426106442,0,29268.8671875,0
2022-06-11 03:00:00,8348,17,0.2751113449009335,0.6439124497362894,0.0809762019518086,0.2961159953958823,0.5978811855823529,0.1060028161238235,0,29267.3203125,0
2022-06-11 04:00:00,7722,18,0.2473113332525087,0.6660270835554258,0.086661576943979,0.2822001167354354,0.6131192206696697,0.1046806591915916,0,29363.490234375,1
2022-06-11 05:00:00,7347,18,0.259259376490162,0.6604826475252316,0.080257972068287,0.2633435819770833,0.6167579950654762,0.1198984195797619,188520448,29289.77734375,0
2022-06-11 06:00:00,7806,19,0.2611286253311611,0.6454454899206161,0.0922410521005805,0.2748165594755162,0.6134570060943952,0.111726438088879,0,29298.140625,0
2022-06-11 07:00:00,8743,21,0.2282435889689331,0.6759194676940211,0.0958369396125439,0.2321833069988338,0.6454276110699709,0.1223890836317784,0,29330.3125,1
2022-06-11 08:00:00,8080,18,0.2376158660181159,0.6516674098514492,0.1107167174085024,0.2664880194964178,0.5942684429940298,0.1392435361119403,204853248,29140.15625,1
2022-06-11 09:00:00,8813,18,0.2404805396713261,0.6526969011756272,0.1068225484317204,0.2527162832559171,0.6307158446390533,0.1165678705923076,1253568512,29094.21484375,0
2022-06-11 10:00:00,9324,19,0.2092082909842105,0.6740543593123206,0.1167373411175837,0.2366736620334346,0.6356692375075987,0.1276570968462006,5132288,28890.505859375,1
2022-06-11 11:00:00,10287,20,0.2158697197918203,0.6552955791609446,0.1288346971439516,0.2073453479657534,0.6451481590191781,0.1475064961031507,1044813824,28696.80078125,0
2022-06-11 12:00:00,11129,20,0.2595287857444052,0.6164347238929329,0.1240364913579505,0.2572535547526042,0.601363923671875,0.1413825195901041,0,28627.1953125,1
2022-06-11 13:00:00,12420,22,0.2663462746860627,0.6034873268617886,0.1301663908222183,0.2790142528340314,0.5798105957879581,0.1411751389468586,1712128,28754.287109375,0
